,value,metric,type
758,63.62388431496347,ade,ml
759,32.90673689055455,ade,ml
760,63.6238714036922,ade,ml
761,39.85783401214472,ade,ml
762,58.71069082810204,ade,ml
763,153.36240763977506,ade,ml
764,148.78829196950633,ade,ml
765,107.33242099006343,ade,ml
766,55.25158598643827,ade,ml
767,186.43599535836415,ade,ml
768,55.83065821909074,ade,ml
769,29.538205397364276,ade,ml
770,182.70317273620495,ade,ml
771,32.906743005392734,ade,ml
772,85.46096954997762,ade,ml
773,186.68079351059797,ade,ml
774,62.320988971069674,ade,ml
775,106.26930422069843,ade,ml
776,145.94912551911182,ade,ml
777,73.22536776124794,ade,ml
778,72.83433923884806,ade,ml
779,41.01477504115274,ade,ml
780,72.83433887440147,ade,ml
781,98.92117846244393,ade,ml
782,39.85786122286969,ade,ml
783,58.71069106701845,ade,ml
784,153.3624081356664,ade,ml
785,148.78829033320523,ade,ml
786,182.70317114068519,ade,ml
787,55.25158724841135,ade,ml
788,186.4359937362686,ade,ml
789,55.83065545223767,ade,ml
790,107.33243053230854,ade,ml
791,41.01477354698219,ade,ml
792,32.906742221552854,ade,ml
793,85.4609755925062,ade,ml
794,186.68082173301863,ade,ml
795,62.320982907706934,ade,ml
796,106.26931424775724,ade,ml
797,145.9491393118887,ade,ml
798,73.22536934212157,ade,ml
799,29.538206740285204,ade,ml
800,73.22537064238449,ade,ml
801,221.0376328332716,ade,ml
802,98.92119043871274,ade,ml
803,39.85783469504887,ade,ml
804,58.710687940409606,ade,ml
805,153.36240898834376,ade,ml
806,107.33242564170321,ade,ml
807,182.70317305808211,ade,ml
808,55.251587528217236,ade,ml
809,186.43600522764748,ade,ml
810,148.78828850267217,ade,ml
811,29.538203536559426,ade,ml
812,41.01477126983815,ade,ml
813,32.90673777134257,ade,ml
814,85.46097310698724,ade,ml
815,186.6807948008785,ade,ml
816,62.32099179931047,ade,ml
817,106.2693064913795,ade,ml
818,145.94912925466176,ade,ml
819,55.83066200939323,ade,ml
820,145.9491354620492,ade,ml
821,75.79172266702888,ade,ml
822,221.0376295775393,ade,ml
823,98.92117703995883,ade,ml
824,39.85784755720903,ade,ml
825,58.71070197545075,ade,ml
826,148.7882943448515,ade,ml
827,107.33243447287411,ade,ml
828,182.7031868055849,ade,ml
829,55.251585011963705,ade,ml
830,153.36240883665678,ade,ml
831,55.830663215438044,ade,ml
832,29.538207723371936,ade,ml
833,41.01477026719848,ade,ml
834,32.90673100541607,ade,ml
835,85.46097607622242,ade,ml
836,186.6808033500474,ade,ml
837,62.32099042719111,ade,ml
838,106.26931376619332,ade,ml
839,186.43601136002326,ade,ml
